<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>
SBERP;10;14/08/20;15:40;218.3700000
SBERP;10;14/08/20;15:50;218.4000000
SBERP;10;14/08/20;16:00;218.4400000
SBERP;10;14/08/20;16:10;218.2700000
SBERP;10;14/08/20;16:20;218.4600000
SBERP;10;14/08/20;16:30;218.8000000
SBERP;10;14/08/20;16:40;219.2400000
SBERP;10;14/08/20;16:50;219.2300000
SBERP;10;14/08/20;17:00;219.0000000
SBERP;10;14/08/20;17:10;219.2300000
SBERP;10;14/08/20;17:20;219.0600000
SBERP;10;14/08/20;17:30;219.0000000
SBERP;10;14/08/20;17:40;219.0600000
SBERP;10;14/08/20;17:50;219.0400000
SBERP;10;14/08/20;18:00;219.0100000
SBERP;10;14/08/20;18:10;219.0800000
SBERP;10;14/08/20;18:20;218.9900000
SBERP;10;14/08/20;18:30;218.9900000
SBERP;10;14/08/20;18:40;219.0200000
SBERP;10;14/08/20;18:50;219.0200000
SBERP;10;14/08/20;19:10;219.0300000
SBERP;10;14/08/20;19:20;218.9800000
SBERP;10;14/08/20;19:30;218.8300000
SBERP;10;14/08/20;19:40;218.8000000
SBERP;10;14/08/20;19:50;218.9000000
SBERP;10;14/08/20;20:00;219.0000000
SBERP;10;14/08/20;20:10;218.8800000
SBERP;10;14/08/20;20:20;218.9000000
SBERP;10;14/08/20;20:30;218.8600000
SBERP;10;14/08/20;20:40;219.0000000
SBERP;10;14/08/20;20:50;218.9900000
SBERP;10;14/08/20;21:00;219.0000000
SBERP;10;14/08/20;21:10;219.0500000
SBERP;10;14/08/20;21:20;219.1600000
SBERP;10;14/08/20;21:30;219.1800000
SBERP;10;14/08/20;21:40;219.1200000
SBERP;10;14/08/20;21:50;219.1900000
SBERP;10;14/08/20;22:00;219.1500000
SBERP;10;14/08/20;22:10;219.1300000
SBERP;10;14/08/20;22:20;219.1400000
SBERP;10;14/08/20;22:30;219.1500000
SBERP;10;14/08/20;22:40;219.1400000
SBERP;10;14/08/20;22:50;219.1400000
SBERP;10;14/08/20;23:00;219.3000000
SBERP;10;14/08/20;23:10;219.3600000
SBERP;10;14/08/20;23:20;219.3500000
SBERP;10;14/08/20;23:30;219.3600000
SBERP;10;14/08/20;23:40;219.3400000
SBERP;10;14/08/20;23:50;219.2700000
SBERP;10;17/08/20;10:10;219.9400000
SBERP;10;17/08/20;10:20;219.6100000
SBERP;10;17/08/20;10:30;220.2300000
SBERP;10;17/08/20;10:40;220.3100000
SBERP;10;17/08/20;10:50;220.5000000
SBERP;10;17/08/20;11:00;219.7700000
SBERP;10;17/08/20;11:10;219.8000000
SBERP;10;17/08/20;11:20;220.0000000
SBERP;10;17/08/20;11:30;220.0700000
SBERP;10;17/08/20;11:40;219.8500000
SBERP;10;17/08/20;11:50;219.9200000
SBERP;10;17/08/20;12:00;219.2500000
SBERP;10;17/08/20;12:10;219.2100000
SBERP;10;17/08/20;12:20;219.2000000
SBERP;10;17/08/20;12:30;219.4400000
SBERP;10;17/08/20;12:40;219.5000000
SBERP;10;17/08/20;12:50;219.6400000
SBERP;10;17/08/20;13:00;219.6100000
SBERP;10;17/08/20;13:10;219.8200000
SBERP;10;17/08/20;13:20;219.9200000
SBERP;10;17/08/20;13:30;219.8000000
SBERP;10;17/08/20;13:40;219.7600000
SBERP;10;17/08/20;13:50;219.6000000
SBERP;10;17/08/20;14:00;219.7600000
SBERP;10;17/08/20;14:10;219.3300000
SBERP;10;17/08/20;14:20;219.0500000
SBERP;10;17/08/20;14:30;218.7000000
SBERP;10;17/08/20;14:40;218.8000000
SBERP;10;17/08/20;14:50;218.5000000
SBERP;10;17/08/20;15:00;217.5000000
SBERP;10;17/08/20;15:10;217.8300000
SBERP;10;17/08/20;15:20;217.6200000
SBERP;10;17/08/20;15:30;217.9400000
SBERP;10;17/08/20;15:40;217.1000000
SBERP;10;17/08/20;15:50;217.1500000
SBERP;10;17/08/20;16:00;216.1600000
SBERP;10;17/08/20;16:10;217.0000000
SBERP;10;17/08/20;16:20;216.6800000
SBERP;10;17/08/20;16:30;217.1300000
SBERP;10;17/08/20;16:40;217.1700000
SBERP;10;17/08/20;16:50;217.2000000
SBERP;10;17/08/20;17:00;217.0100000
SBERP;10;17/08/20;17:10;216.8100000
SBERP;10;17/08/20;17:20;216.8200000
SBERP;10;17/08/20;17:30;217.2400000
SBERP;10;17/08/20;17:40;217.4500000
SBERP;10;17/08/20;17:50;217.4500000
SBERP;10;17/08/20;18:00;217.5000000
SBERP;10;17/08/20;18:10;217.6000000
SBERP;10;17/08/20;18:20;217.4200000
SBERP;10;17/08/20;18:30;217.2500000
SBERP;10;17/08/20;18:40;217.4700000
SBERP;10;17/08/20;18:50;217.4000000
SBERP;10;17/08/20;19:10;217.0300000
SBERP;10;17/08/20;19:20;217.2700000
SBERP;10;17/08/20;19:30;217.1000000
SBERP;10;17/08/20;19:40;217.1300000
SBERP;10;17/08/20;19:50;217.2100000
SBERP;10;17/08/20;20:00;217.2200000
SBERP;10;17/08/20;20:10;217.1900000
SBERP;10;17/08/20;20:20;217.1000000
SBERP;10;17/08/20;20:30;217.1900000
SBERP;10;17/08/20;20:40;217.2800000
SBERP;10;17/08/20;20:50;217.2200000
SBERP;10;17/08/20;21:00;217.3800000
SBERP;10;17/08/20;21:10;217.3600000
SBERP;10;17/08/20;21:20;217.4100000
SBERP;10;17/08/20;21:30;217.4500000
SBERP;10;17/08/20;21:40;217.4500000
SBERP;10;17/08/20;21:50;217.4200000
SBERP;10;17/08/20;22:00;217.4500000
SBERP;10;17/08/20;22:10;217.4700000
SBERP;10;17/08/20;22:20;217.3200000
SBERP;10;17/08/20;22:30;217.4400000
SBERP;10;17/08/20;22:40;217.4500000
SBERP;10;17/08/20;22:50;217.5800000
SBERP;10;17/08/20;23:00;217.5800000
SBERP;10;17/08/20;23:10;217.6000000
SBERP;10;17/08/20;23:20;217.6100000
SBERP;10;17/08/20;23:30;217.7000000
SBERP;10;17/08/20;23:40;217.6900000
SBERP;10;17/08/20;23:50;217.7900000
SBERP;10;18/08/20;10:10;215.9500000
SBERP;10;18/08/20;10:20;216.1200000
SBERP;10;18/08/20;10:30;216.6100000
SBERP;10;18/08/20;10:40;216.4700000
SBERP;10;18/08/20;10:50;216.1200000
SBERP;10;18/08/20;11:00;216.2900000
SBERP;10;18/08/20;11:10;217.2400000
SBERP;10;18/08/20;11:20;218.0200000
SBERP;10;18/08/20;11:30;217.7400000
SBERP;10;18/08/20;11:40;217.6700000
SBERP;10;18/08/20;11:50;217.6900000
SBERP;10;18/08/20;12:00;217.7700000
SBERP;10;18/08/20;12:10;217.3900000
SBERP;10;18/08/20;12:20;217.4800000
SBERP;10;18/08/20;12:30;216.7900000
SBERP;10;18/08/20;12:40;217.1000000
SBERP;10;18/08/20;12:50;216.8000000
SBERP;10;18/08/20;13:00;216.6600000
SBERP;10;18/08/20;13:10;216.8200000
SBERP;10;18/08/20;13:20;216.7000000
SBERP;10;18/08/20;13:30;216.7000000
SBERP;10;18/08/20;13:40;216.7600000
SBERP;10;18/08/20;13:50;216.6700000
SBERP;10;18/08/20;14:00;216.7500000
SBERP;10;18/08/20;14:10;216.6800000
SBERP;10;18/08/20;14:20;216.7800000
SBERP;10;18/08/20;14:30;216.8700000
SBERP;10;18/08/20;14:40;217.1100000
SBERP;10;18/08/20;14:50;217.0500000
SBERP;10;18/08/20;15:00;216.9100000
SBERP;10;18/08/20;15:10;217.1600000
SBERP;10;18/08/20;15:20;216.8700000
SBERP;10;18/08/20;15:30;216.7600000
SBERP;10;18/08/20;15:40;216.7300000
SBERP;10;18/08/20;15:50;216.5200000
SBERP;10;18/08/20;16:00;216.4400000
SBERP;10;18/08/20;16:10;216.1000000
SBERP;10;18/08/20;16:20;216.1700000
SBERP;10;18/08/20;16:30;216.5900000
SBERP;10;18/08/20;16:40;216.7300000
SBERP;10;18/08/20;16:50;216.9800000
SBERP;10;18/08/20;17:00;216.5000000
SBERP;10;18/08/20;17:10;216.1500000
SBERP;10;18/08/20;17:20;216.0500000
SBERP;10;18/08/20;17:30;215.7100000
SBERP;10;18/08/20;17:40;215.8000000
SBERP;10;18/08/20;17:50;215.6900000
SBERP;10;18/08/20;18:00;216.0000000
SBERP;10;18/08/20;18:10;216.2100000
SBERP;10;18/08/20;18:20;216.0800000
SBERP;10;18/08/20;18:30;215.6300000
SBERP;10;18/08/20;18:40;215.9600000
SBERP;10;18/08/20;18:50;215.8500000
SBERP;10;18/08/20;19:10;215.9700000
SBERP;10;18/08/20;19:20;215.9600000
SBERP;10;18/08/20;19:30;216.0200000
SBERP;10;18/08/20;19:40;216.1000000
SBERP;10;18/08/20;19:50;216.1100000
SBERP;10;18/08/20;20:00;216.4700000
SBERP;10;18/08/20;20:10;216.4100000
SBERP;10;18/08/20;20:20;216.4800000
SBERP;10;18/08/20;20:30;216.3700000
SBERP;10;18/08/20;20:40;216.3800000
SBERP;10;18/08/20;20:50;216.3000000
SBERP;10;18/08/20;21:00;216.4100000
SBERP;10;18/08/20;21:10;216.4000000
SBERP;10;18/08/20;21:20;216.3900000
SBERP;10;18/08/20;21:30;216.3100000
SBERP;10;18/08/20;21:40;216.4700000
SBERP;10;18/08/20;21:50;216.4600000
SBERP;10;18/08/20;22:00;216.4000000
SBERP;10;18/08/20;22:10;216.4100000
SBERP;10;18/08/20;22:20;216.5300000
SBERP;10;18/08/20;22:30;216.5900000
SBERP;10;18/08/20;22:40;216.4600000
SBERP;10;18/08/20;22:50;216.4200000
SBERP;10;18/08/20;23:00;216.3100000
SBERP;10;18/08/20;23:10;216.4500000
SBERP;10;18/08/20;23:20;216.3700000
SBERP;10;18/08/20;23:30;216.4200000
SBERP;10;18/08/20;23:40;216.4300000
SBERP;10;18/08/20;23:50;216.3000000
SBERP;10;19/08/20;10:10;215.7900000
SBERP;10;19/08/20;10:20;215.9000000
SBERP;10;19/08/20;10:30;216.7200000
SBERP;10;19/08/20;10:40;216.9700000
SBERP;10;19/08/20;10:50;216.7800000
SBERP;10;19/08/20;11:00;216.9400000
SBERP;10;19/08/20;11:10;216.7500000
SBERP;10;19/08/20;11:20;216.9000000
SBERP;10;19/08/20;11:30;217.1400000
SBERP;10;19/08/20;11:40;216.9300000
SBERP;10;19/08/20;11:50;216.9000000
SBERP;10;19/08/20;12:00;217.1000000
SBERP;10;19/08/20;12:10;217.5800000
SBERP;10;19/08/20;12:20;217.5100000
SBERP;10;19/08/20;12:30;217.1700000
SBERP;10;19/08/20;12:40;217.1800000
SBERP;10;19/08/20;12:50;217.1300000
SBERP;10;19/08/20;13:00;217.1500000
SBERP;10;19/08/20;13:10;217.3500000
SBERP;10;19/08/20;13:20;217.0600000
SBERP;10;19/08/20;13:30;217.1000000
SBERP;10;19/08/20;13:40;217.3100000
SBERP;10;19/08/20;13:50;217.1400000
SBERP;10;19/08/20;14:00;217.2500000
SBERP;10;19/08/20;14:10;217.2500000
SBERP;10;19/08/20;14:20;217.5800000
SBERP;10;19/08/20;14:30;217.8400000
SBERP;10;19/08/20;14:40;218.2100000
SBERP;10;19/08/20;14:50;218.4300000
SBERP;10;19/08/20;15:00;218.5000000
SBERP;10;19/08/20;15:10;219.0100000
SBERP;10;19/08/20;15:20;218.8800000
SBERP;10;19/08/20;15:30;218.4300000
SBERP;10;19/08/20;15:40;218.4900000
SBERP;10;19/08/20;15:50;218.2900000
SBERP;10;19/08/20;16:00;218.4500000
SBERP;10;19/08/20;16:10;218.6000000
SBERP;10;19/08/20;16:20;218.2200000
SBERP;10;19/08/20;16:30;218.4400000
SBERP;10;19/08/20;16:40;218.4000000
SBERP;10;19/08/20;16:50;218.4600000
SBERP;10;19/08/20;17:00;218.7600000
SBERP;10;19/08/20;17:10;218.7900000
SBERP;10;19/08/20;17:20;218.9300000
SBERP;10;19/08/20;17:30;219.0700000
SBERP;10;19/08/20;17:40;219.1000000
SBERP;10;19/08/20;17:50;218.9200000
SBERP;10;19/08/20;18:00;218.9700000
SBERP;10;19/08/20;18:10;218.8500000
SBERP;10;19/08/20;18:20;218.7200000
SBERP;10;19/08/20;18:30;218.9400000
SBERP;10;19/08/20;18:40;218.9200000
SBERP;10;19/08/20;18:50;218.6600000
SBERP;10;19/08/20;19:10;218.9000000
SBERP;10;19/08/20;19:20;218.8200000
SBERP;10;19/08/20;19:30;218.8500000
SBERP;10;19/08/20;19:40;218.9000000
SBERP;10;19/08/20;19:50;218.8000000
SBERP;10;19/08/20;20:00;218.7800000
SBERP;10;19/08/20;20:10;218.4900000
SBERP;10;19/08/20;20:20;218.4900000
SBERP;10;19/08/20;20:30;218.5000000
SBERP;10;19/08/20;20:40;218.5700000
SBERP;10;19/08/20;20:50;218.7500000
SBERP;10;19/08/20;21:00;218.8000000
SBERP;10;19/08/20;21:10;218.7000000
SBERP;10;19/08/20;21:20;218.4500000
SBERP;10;19/08/20;21:30;218.2000000
SBERP;10;19/08/20;21:40;218.1100000
SBERP;10;19/08/20;21:50;218.1200000
SBERP;10;19/08/20;22:00;218.2100000
SBERP;10;19/08/20;22:10;218.4400000
SBERP;10;19/08/20;22:20;218.4000000
SBERP;10;19/08/20;22:30;217.6000000
SBERP;10;19/08/20;22:40;217.3000000
SBERP;10;19/08/20;22:50;217.3000000
SBERP;10;19/08/20;23:00;217.1000000
SBERP;10;19/08/20;23:10;217.5400000
SBERP;10;19/08/20;23:20;217.5500000
SBERP;10;19/08/20;23:30;217.6700000
SBERP;10;19/08/20;23:40;217.5100000
SBERP;10;19/08/20;23:50;218.1500000
SBERP;10;20/08/20;10:10;216.6100000
SBERP;10;20/08/20;10:20;216.6000000
SBERP;10;20/08/20;10:30;216.5300000
SBERP;10;20/08/20;10:40;217.1400000
SBERP;10;20/08/20;10:50;216.3600000
SBERP;10;20/08/20;11:00;216.1700000
SBERP;10;20/08/20;11:10;215.7200000
SBERP;10;20/08/20;11:20;215.1200000
SBERP;10;20/08/20;11:30;215.1300000
SBERP;10;20/08/20;11:40;215.6800000
SBERP;10;20/08/20;11:50;215.8500000
SBERP;10;20/08/20;12:00;216.0900000
SBERP;10;20/08/20;12:10;215.9000000
SBERP;10;20/08/20;12:20;216.0200000
SBERP;10;20/08/20;12:30;216.3300000
SBERP;10;20/08/20;12:40;215.9200000
SBERP;10;20/08/20;12:50;215.8300000
SBERP;10;20/08/20;13:00;215.7400000
SBERP;10;20/08/20;13:10;215.0800000
SBERP;10;20/08/20;13:20;215.1500000
SBERP;10;20/08/20;13:30;215.2700000
SBERP;10;20/08/20;13:40;215.1100000
SBERP;10;20/08/20;13:50;215.7800000
SBERP;10;20/08/20;14:00;215.7000000
SBERP;10;20/08/20;14:10;215.6000000
SBERP;10;20/08/20;14:20;215.6100000
SBERP;10;20/08/20;14:30;215.6700000
SBERP;10;20/08/20;14:40;215.0700000
SBERP;10;20/08/20;14:50;215.3100000
SBERP;10;20/08/20;15:00;215.4000000
SBERP;10;20/08/20;15:10;215.4500000
SBERP;10;20/08/20;15:20;215.6500000
SBERP;10;20/08/20;15:30;215.8600000
SBERP;10;20/08/20;15:40;215.9800000
SBERP;10;20/08/20;15:50;215.8400000
SBERP;10;20/08/20;16:00;216.0000000
SBERP;10;20/08/20;16:10;215.6000000
SBERP;10;20/08/20;16:20;215.2300000
SBERP;10;20/08/20;16:30;214.9300000
SBERP;10;20/08/20;16:40;215.1000000
SBERP;10;20/08/20;16:50;215.1400000
SBERP;10;20/08/20;17:00;214.9500000
SBERP;10;20/08/20;17:10;214.8200000
SBERP;10;20/08/20;17:20;215.3300000
SBERP;10;20/08/20;17:30;216.2500000
SBERP;10;20/08/20;17:40;215.6700000
SBERP;10;20/08/20;17:50;215.8200000
SBERP;10;20/08/20;18:00;215.2700000
SBERP;10;20/08/20;18:10;214.7000000
SBERP;10;20/08/20;18:20;214.5400000
SBERP;10;20/08/20;18:30;213.8500000
SBERP;10;20/08/20;18:40;214.3000000
SBERP;10;20/08/20;18:50;214.3000000
SBERP;10;20/08/20;19:10;214.7000000
SBERP;10;20/08/20;19:20;214.7300000
SBERP;10;20/08/20;19:30;214.6800000
SBERP;10;20/08/20;19:40;214.7000000
SBERP;10;20/08/20;19:50;214.6500000
SBERP;10;20/08/20;20:00;214.9000000
SBERP;10;20/08/20;20:10;214.6600000
SBERP;10;20/08/20;20:20;214.8400000
SBERP;10;20/08/20;20:30;214.8900000
SBERP;10;20/08/20;20:40;214.8800000
SBERP;10;20/08/20;20:50;214.9500000
SBERP;10;20/08/20;21:00;214.9800000
SBERP;10;20/08/20;21:10;214.9100000
SBERP;10;20/08/20;21:20;214.9900000
SBERP;10;20/08/20;21:30;214.9900000
SBERP;10;20/08/20;21:40;215.1100000
SBERP;10;20/08/20;21:50;215.1300000
SBERP;10;20/08/20;22:00;215.2800000
SBERP;10;20/08/20;22:10;215.4500000
SBERP;10;20/08/20;22:20;215.5600000
SBERP;10;20/08/20;22:30;215.3600000
SBERP;10;20/08/20;22:40;215.5400000
SBERP;10;20/08/20;22:50;215.5900000
SBERP;10;20/08/20;23:00;215.5500000
SBERP;10;20/08/20;23:10;215.5700000
SBERP;10;20/08/20;23:20;215.5100000
SBERP;10;20/08/20;23:30;215.5000000
SBERP;10;20/08/20;23:40;215.5400000
SBERP;10;20/08/20;23:50;215.5000000
SBERP;10;21/08/20;10:10;216.3500000
SBERP;10;21/08/20;10:20;214.9900000
SBERP;10;21/08/20;10:30;215.0600000
SBERP;10;21/08/20;10:40;214.6100000
SBERP;10;21/08/20;10:50;214.8700000
SBERP;10;21/08/20;11:00;215.5500000
SBERP;10;21/08/20;11:10;215.6800000
SBERP;10;21/08/20;11:20;215.0400000
SBERP;10;21/08/20;11:30;214.5800000
SBERP;10;21/08/20;11:40;214.5900000
SBERP;10;21/08/20;11:50;213.6100000
SBERP;10;21/08/20;12:00;213.4900000
SBERP;10;21/08/20;12:10;213.4500000
SBERP;10;21/08/20;12:20;213.3100000
SBERP;10;21/08/20;12:30;214.0000000
SBERP;10;21/08/20;12:40;214.4700000
SBERP;10;21/08/20;12:50;215.0800000
SBERP;10;21/08/20;13:00;214.6400000
SBERP;10;21/08/20;13:10;214.8300000
SBERP;10;21/08/20;13:20;215.0000000
SBERP;10;21/08/20;13:30;214.2500000
SBERP;10;21/08/20;13:40;214.2000000
SBERP;10;21/08/20;13:50;213.7100000
SBERP;10;21/08/20;14:00;214.5100000
SBERP;10;21/08/20;14:10;214.2900000
SBERP;10;21/08/20;14:20;218.9400000
SBERP;10;21/08/20;14:30;219.3300000
SBERP;10;21/08/20;14:40;217.7200000
SBERP;10;21/08/20;14:50;217.3200000
SBERP;10;21/08/20;15:00;216.3400000
SBERP;10;21/08/20;15:10;215.9000000
SBERP;10;21/08/20;15:20;217.4900000
SBERP;10;21/08/20;15:30;217.5300000
SBERP;10;21/08/20;15:40;217.4400000
SBERP;10;21/08/20;15:50;217.4500000
SBERP;10;21/08/20;16:00;217.2800000
SBERP;10;21/08/20;16:10;216.7300000
SBERP;10;21/08/20;16:20;216.4200000
SBERP;10;21/08/20;16:30;217.2800000
SBERP;10;21/08/20;16:40;218.3900000
SBERP;10;21/08/20;16:50;218.1400000
SBERP;10;21/08/20;17:00;217.9300000
SBERP;10;21/08/20;17:10;217.7700000
SBERP;10;21/08/20;17:20;217.7000000
SBERP;10;21/08/20;17:30;217.1200000
SBERP;10;21/08/20;17:40;216.9800000
SBERP;10;21/08/20;17:50;216.8400000
SBERP;10;21/08/20;18:00;217.8500000
SBERP;10;21/08/20;18:10;217.2800000
SBERP;10;21/08/20;18:20;217.2600000
SBERP;10;21/08/20;18:30;217.3800000
SBERP;10;21/08/20;18:40;217.8700000
SBERP;10;21/08/20;18:50;217.8700000
SBERP;10;21/08/20;19:10;218.0200000
SBERP;10;21/08/20;19:20;218.0400000
SBERP;10;21/08/20;19:30;218.1500000
SBERP;10;21/08/20;19:40;218.0500000
SBERP;10;21/08/20;19:50;218.1000000
SBERP;10;21/08/20;20:00;218.0000000
SBERP;10;21/08/20;20:10;218.0000000
SBERP;10;21/08/20;20:20;217.9500000
SBERP;10;21/08/20;20:30;217.9500000
SBERP;10;21/08/20;20:40;217.8800000
SBERP;10;21/08/20;20:50;217.8900000
SBERP;10;21/08/20;21:00;217.8000000
SBERP;10;21/08/20;21:10;217.9000000
SBERP;10;21/08/20;21:20;217.8700000
SBERP;10;21/08/20;21:30;217.9800000
SBERP;10;21/08/20;21:40;217.8700000
SBERP;10;21/08/20;21:50;217.8600000
SBERP;10;21/08/20;22:00;217.8000000
SBERP;10;21/08/20;22:10;217.8600000
SBERP;10;21/08/20;22:20;217.8500000
SBERP;10;21/08/20;22:30;217.8500000
SBERP;10;21/08/20;22:40;217.8500000
SBERP;10;21/08/20;22:50;217.8500000
SBERP;10;21/08/20;23:00;217.8500000
SBERP;10;21/08/20;23:10;217.8600000
SBERP;10;21/08/20;23:20;217.8500000
SBERP;10;21/08/20;23:30;217.8500000
SBERP;10;21/08/20;23:40;217.8000000
SBERP;10;21/08/20;23:50;217.7100000
SBERP;10;24/08/20;10:10;219.2300000
SBERP;10;24/08/20;10:20;219.2800000
SBERP;10;24/08/20;10:30;219.1000000
SBERP;10;24/08/20;10:40;219.0400000
SBERP;10;24/08/20;10:50;219.1000000
SBERP;10;24/08/20;11:00;219.1500000
SBERP;10;24/08/20;11:10;219.4000000
SBERP;10;24/08/20;11:20;218.7600000
SBERP;10;24/08/20;11:30;219.1500000
SBERP;10;24/08/20;11:40;219.2500000
SBERP;10;24/08/20;11:50;218.9000000
SBERP;10;24/08/20;12:00;219.0100000
SBERP;10;24/08/20;12:10;219.0400000
SBERP;10;24/08/20;12:20;219.0600000
SBERP;10;24/08/20;12:30;219.1900000
SBERP;10;24/08/20;12:40;219.3000000
SBERP;10;24/08/20;12:50;219.3500000
SBERP;10;24/08/20;13:00;219.3400000
SBERP;10;24/08/20;13:10;219.2000000
SBERP;10;24/08/20;13:20;219.0400000
SBERP;10;24/08/20;13:30;219.1200000
SBERP;10;24/08/20;13:40;219.2200000
SBERP;10;24/08/20;13:50;219.2700000
SBERP;10;24/08/20;14:00;218.9900000
SBERP;10;24/08/20;14:10;218.6700000
SBERP;10;24/08/20;14:20;218.7000000
SBERP;10;24/08/20;14:30;218.6000000
SBERP;10;24/08/20;14:40;218.3500000
SBERP;10;24/08/20;14:50;218.3400000
SBERP;10;24/08/20;15:00;218.5500000
SBERP;10;24/08/20;15:10;218.5500000
SBERP;10;24/08/20;15:20;218.6800000
SBERP;10;24/08/20;15:30;218.5300000
SBERP;10;24/08/20;15:40;218.5000000
SBERP;10;24/08/20;15:50;218.8100000
SBERP;10;24/08/20;16:00;218.9800000
SBERP;10;24/08/20;16:10;218.7500000
SBERP;10;24/08/20;16:20;218.7300000
SBERP;10;24/08/20;16:30;218.1600000
SBERP;10;24/08/20;16:40;218.2600000
SBERP;10;24/08/20;16:50;218.3800000
SBERP;10;24/08/20;17:00;218.3500000
SBERP;10;24/08/20;17:10;218.4500000
SBERP;10;24/08/20;17:20;218.7000000
SBERP;10;24/08/20;17:30;218.7000000
SBERP;10;24/08/20;17:40;218.7000000
SBERP;10;24/08/20;17:50;218.6600000
SBERP;10;24/08/20;18:00;218.2100000
SBERP;10;24/08/20;18:10;218.2000000
SBERP;10;24/08/20;18:20;218.0000000
SBERP;10;24/08/20;18:30;217.8400000
SBERP;10;24/08/20;18:40;218.1500000
SBERP;10;24/08/20;18:50;218.5000000
SBERP;10;24/08/20;19:10;218.5500000
SBERP;10;24/08/20;19:20;218.4400000
SBERP;10;24/08/20;19:30;218.5000000
SBERP;10;24/08/20;19:40;218.4800000
SBERP;10;24/08/20;19:50;218.4900000
SBERP;10;24/08/20;20:00;218.4000000
SBERP;10;24/08/20;20:10;218.4900000
SBERP;10;24/08/20;20:20;218.4800000
SBERP;10;24/08/20;20:30;218.4500000
SBERP;10;24/08/20;20:40;218.4300000
SBERP;10;24/08/20;20:50;218.4600000
SBERP;10;24/08/20;21:00;218.4600000
SBERP;10;24/08/20;21:10;218.5000000
SBERP;10;24/08/20;21:20;218.6600000
SBERP;10;24/08/20;21:30;218.5800000
SBERP;10;24/08/20;21:40;218.4900000
SBERP;10;24/08/20;21:50;218.5000000
SBERP;10;24/08/20;22:00;218.8300000
SBERP;10;24/08/20;22:10;218.5600000
SBERP;10;24/08/20;22:20;218.6600000
SBERP;10;24/08/20;22:30;218.7000000
SBERP;10;24/08/20;22:40;218.7400000
SBERP;10;24/08/20;22:50;218.7200000
SBERP;10;24/08/20;23:00;218.8100000
SBERP;10;24/08/20;23:10;218.9000000
SBERP;10;24/08/20;23:20;218.7500000
SBERP;10;24/08/20;23:30;218.8900000
SBERP;10;24/08/20;23:40;218.7900000
SBERP;10;24/08/20;23:50;218.9500000
SBERP;10;25/08/20;10:10;219.1500000
SBERP;10;25/08/20;10:20;219.2600000
SBERP;10;25/08/20;10:30;219.0200000
SBERP;10;25/08/20;10:40;218.4700000
SBERP;10;25/08/20;10:50;218.8000000
SBERP;10;25/08/20;11:00;218.5800000
SBERP;10;25/08/20;11:10;217.9000000
SBERP;10;25/08/20;11:20;218.1500000
SBERP;10;25/08/20;11:30;218.1500000
SBERP;10;25/08/20;11:40;217.2300000
SBERP;10;25/08/20;11:50;217.0500000
SBERP;10;25/08/20;12:00;217.3500000
SBERP;10;25/08/20;12:10;217.4500000
SBERP;10;25/08/20;12:20;217.8100000
SBERP;10;25/08/20;12:30;217.8500000
SBERP;10;25/08/20;12:40;218.0100000
SBERP;10;25/08/20;12:50;217.8900000
SBERP;10;25/08/20;13:00;218.1900000
SBERP;10;25/08/20;13:10;218.1900000
SBERP;10;25/08/20;13:20;218.3200000
SBERP;10;25/08/20;13:30;218.4600000
SBERP;10;25/08/20;13:40;218.5700000
SBERP;10;25/08/20;13:50;218.3600000
SBERP;10;25/08/20;14:00;218.3600000
SBERP;10;25/08/20;14:10;218.4800000
SBERP;10;25/08/20;14:20;217.8500000
SBERP;10;25/08/20;14:30;217.8400000
SBERP;10;25/08/20;14:40;218.1500000
SBERP;10;25/08/20;14:50;217.8800000
SBERP;10;25/08/20;15:00;217.9600000
SBERP;10;25/08/20;15:10;217.9400000
SBERP;10;25/08/20;15:20;217.8000000
SBERP;10;25/08/20;15:30;217.8600000
SBERP;10;25/08/20;15:40;217.7500000
SBERP;10;25/08/20;15:50;217.5400000
SBERP;10;25/08/20;16:00;217.9300000
SBERP;10;25/08/20;16:10;218.1300000
SBERP;10;25/08/20;16:20;217.8400000
SBERP;10;25/08/20;16:30;217.6400000
SBERP;10;25/08/20;16:40;216.9500000
SBERP;10;25/08/20;16:50;217.1100000
SBERP;10;25/08/20;17:00;217.3000000
SBERP;10;25/08/20;17:10;216.8200000
SBERP;10;25/08/20;17:20;217.2500000
SBERP;10;25/08/20;17:30;216.6800000
SBERP;10;25/08/20;17:40;216.9600000
SBERP;10;25/08/20;17:50;216.5500000
SBERP;10;25/08/20;18:00;216.1800000
SBERP;10;25/08/20;18:10;216.2500000
SBERP;10;25/08/20;18:20;216.2900000
SBERP;10;25/08/20;18:30;216.2100000
SBERP;10;25/08/20;18:40;216.2600000
SBERP;10;25/08/20;18:50;216.4800000
SBERP;10;25/08/20;19:10;216.5900000
SBERP;10;25/08/20;19:20;216.5600000
SBERP;10;25/08/20;19:30;216.5600000
SBERP;10;25/08/20;19:40;216.4500000
SBERP;10;25/08/20;19:50;216.5500000
SBERP;10;25/08/20;20:00;216.5500000
SBERP;10;25/08/20;20:10;216.5700000
SBERP;10;25/08/20;20:20;216.5600000
SBERP;10;25/08/20;20:30;216.5700000
SBERP;10;25/08/20;20:40;216.6000000
SBERP;10;25/08/20;20:50;216.6100000
SBERP;10;25/08/20;21:00;216.6000000
SBERP;10;25/08/20;21:10;216.6100000
